rent_id,property_id,client_id,agent_id,owner_id,rent_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date,agreement_date,rent_start_date,rent_end_date,terms,rent_months
858,2148,1454,214,150,1680.0,0.1,5376.0,Credit Card,2024-09-24,9/6/2024,2024-09-21,2027-05-09,Lease agreement for Studio in CA for 32 months. Condition: Fair.,32
859,1215,1875,203,1350,3660.0,0.05,4941.0,Credit Card,2024-08-10,3/1/2023,2023-03-12,2025-05-30,Lease agreement for Office in IL for 27 months. Condition: Fair.,27
860,2944,1360,176,1268,3290.0,0.1,8883.0,Bank Transfer,2024-11-22,8/23/2023,2023-08-27,2025-11-14,Lease agreement for Apartment in IL for 27 months. Condition: Good.,27
861,1512,1529,155,1146,4630.0,0.1,9723.0,Bank Transfer,2024-11-19,8/31/2020,2020-09-27,2022-06-19,Lease agreement for Apartment in CA for 21 months. Condition: Good.,21
862,1619,1314,219,104,1090.0,0.1,3706.0,Credit Card,2024-07-22,10/28/2023,2023-11-05,2026-08-21,Lease agreement for Studio in FL for 34 months. Condition: Good.,34
863,429,862,120,464,4220.0,0.1,12660.0,Cash,2024-12-06,11/19/2024,2024-11-24,2027-05-13,Lease agreement for Apartment in CA for 30 months. Condition: Good.,30
864,1039,1099,240,982,8810.0,0.1,22025.0,Cash,2024-09-23,1/29/2024,2024-02-16,2026-03-07,Lease agreement for House in NY for 25 months. Condition: Good.,25
865,885,696,219,381,2120.0,0.1,6572.0,Cash,2024-12-30,12/26/2024,2025-01-01,2027-07-20,Lease agreement for Apartment in TX for 31 months. Condition: Good.,31
866,1485,529,206,727,4450.0,0.05,7787.5,Bank Transfer,2024-08-26,7/25/2024,2024-08-12,2027-06-28,Lease agreement for Apartment in NY for 35 months. Condition: Good.,35
867,1670,861,26,1225,4270.0,0.05,7045.5,Credit Card,2024-10-12,7/18/2024,2024-08-17,2027-05-04,Lease agreement for Apartment in CA for 33 months. Condition: Fair.,33
868,2962,506,52,1545,3340.0,0.1,5344.0,Bank Transfer,2022-06-20,8/15/2021,2021-08-24,2022-12-17,Lease agreement for Apartment in CA for 16 months. Condition: Poor.,16
869,1603,728,102,715,950.0,0.05,1330.0,Credit Card,2023-12-25,10/13/2023,2023-10-31,2026-02-17,Lease agreement for Studio in IL for 28 months. Condition: Good.,28
870,935,881,180,1086,3760.0,0.05,1504.0,Bank Transfer,2024-11-24,7/18/2024,2024-08-12,2025-04-09,Lease agreement for Office in FL for 8 months. Condition: Good.,8
871,856,1088,160,990,5870.0,0.05,9979.0,Bank Transfer,2024-10-25,6/15/2024,2024-07-09,2027-04-25,Lease agreement for House in IL for 34 months. Condition: Fair.,34
872,922,229,44,1214,1200.0,0.1,2280.0,Credit Card,2024-11-22,8/31/2024,2024-09-25,2026-04-18,Lease agreement for Office in IL for 19 months. Condition: Poor.,19
873,162,1363,233,190,2050.0,0.05,3485.0,Bank Transfer,2022-07-02,5/19/2021,2021-05-27,2024-03-12,Lease agreement for Studio in CA for 34 months. Condition: Good.,34
874,2805,777,128,1499,4430.0,0.1,14176.0,Credit Card,2024-07-21,4/13/2024,2024-04-20,2026-12-06,Lease agreement for House in TX for 32 months. Condition: Good.,32
875,2925,968,32,755,5210.0,0.1,6252.0,Bank Transfer,2024-11-02,10/16/2024,2024-11-04,2025-10-30,Lease agreement for Office in TX for 12 months. Condition: Good.,12
876,1121,1588,248,893,4020.0,0.05,2613.0,Credit Card,2024-09-10,4/5/2024,2024-04-10,2025-05-05,Lease agreement for Villa in FL for 13 months. Condition: Fair.,13
877,1810,882,168,1571,7010.0,0.05,8762.5,Credit Card,2024-12-05,6/5/2024,2024-06-22,2026-07-12,Lease agreement for Office in CA for 25 months. Condition: Good.,25
878,2228,611,162,429,2420.0,0.05,3146.0,Credit Card,2024-12-16,11/17/2024,2024-11-24,2027-01-13,Lease agreement for Apartment in TX for 26 months. Condition: Good.,26
879,1363,2007,181,527,7140.0,0.05,11067.0,Bank Transfer,2024-07-11,6/24/2023,2023-07-14,2026-01-29,Lease agreement for House in NY for 31 months. Condition: Good.,31
880,236,1104,52,1479,8480.0,0.05,12720.0,Cash,2023-08-08,6/12/2023,2023-07-06,2025-12-22,Lease agreement for Villa in CA for 30 months. Condition: Poor.,30
881,928,438,215,613,4150.0,0.1,9545.0,Bank Transfer,2024-10-30,10/22/2024,2024-11-06,2026-09-27,Lease agreement for House in IL for 23 months. Condition: Good.,23
882,1331,1792,102,542,8690.0,0.1,26070.0,Bank Transfer,2023-08-30,5/26/2023,2023-06-04,2025-11-20,Lease agreement for Villa in CA for 30 months. Condition: Fair.,30
883,1334,937,14,933,4670.0,0.1,7472.0,Cash,2023-10-04,9/19/2023,2023-10-02,2025-01-24,Lease agreement for Office in CA for 16 months. Condition: Good.,16
884,2915,1789,176,951,3270.0,0.1,2616.0,Bank Transfer,2023-11-18,10/20/2020,2020-11-02,2021-06-30,Lease agreement for Apartment in CA for 8 months. Condition: Good.,8
885,189,147,85,1085,8020.0,0.1,27268.0,Cash,2024-08-31,8/3/2024,2024-08-22,2027-06-08,Lease agreement for House in NY for 34 months. Condition: Good.,34
886,1862,190,160,1656,2300.0,0.05,1035.0,Credit Card,2024-11-09,10/29/2024,2024-10-30,2025-07-27,Lease agreement for House in TX for 9 months. Condition: Poor.,9
887,2271,417,197,1668,4430.0,0.1,3987.0,Credit Card,2024-12-05,9/26/2023,2023-10-16,2024-07-12,Lease agreement for Villa in IL for 9 months. Condition: Poor.,9
888,2879,1482,147,701,5540.0,0.1,16620.0,Credit Card,2024-05-28,5/20/2024,2024-06-14,2026-12-01,Lease agreement for Office in CA for 30 months. Condition: Good.,30
889,1657,714,226,227,7840.0,0.1,19600.0,Credit Card,2023-06-27,10/24/2022,2022-11-20,2024-12-09,Lease agreement for Villa in FL for 25 months. Condition: Good.,25
890,1119,1140,157,326,4610.0,0.05,5762.5,Cash,2024-11-13,8/15/2024,2024-09-07,2026-09-27,Lease agreement for Apartment in TX for 25 months. Condition: Good.,25
891,2386,887,217,974,3910.0,0.1,13294.0,Credit Card,2024-05-19,5/2/2022,2022-05-22,2025-03-07,Lease agreement for Office in CA for 34 months. Condition: Fair.,34
892,2365,399,96,810,5520.0,0.1,12144.0,Cash,2024-10-31,11/27/2023,2023-12-01,2025-09-21,Lease agreement for House in TX for 22 months. Condition: Good.,22
893,2802,364,45,595,4050.0,0.05,3847.5,Bank Transfer,2024-11-09,10/5/2024,2024-10-19,2026-05-12,Lease agreement for Office in FL for 19 months. Condition: Good.,19
894,31,1171,155,629,1650.0,0.1,5775.0,Bank Transfer,2023-11-11,9/13/2023,2023-10-08,2026-08-23,Lease agreement for Studio in NY for 35 months. Condition: Fair.,35
895,891,1461,248,1281,7430.0,0.05,9659.0,Bank Transfer,2024-11-10,10/21/2024,2024-10-25,2026-12-14,Lease agreement for Villa in CA for 26 months. Condition: Good.,26
896,2109,1669,157,1490,2790.0,0.1,7533.0,Credit Card,2024-11-29,10/13/2024,2024-10-14,2027-01-02,Lease agreement for House in FL for 27 months. Condition: Fair.,27
897,1231,716,32,872,3710.0,0.05,4266.5,Credit Card,2022-10-07,2/3/2022,2022-03-01,2024-01-20,Lease agreement for Office in NY for 23 months. Condition: Good.,23
898,92,899,244,904,14050.0,0.1,39340.0,Bank Transfer,2024-12-05,11/6/2024,2024-12-04,2027-03-24,Lease agreement for Villa in NY for 28 months. Condition: Fair.,28
899,1852,1194,97,1749,4510.0,0.05,3608.0,Cash,2024-10-15,9/12/2024,2024-10-09,2026-02-01,Lease agreement for Office in CA for 16 months. Condition: Good.,16
900,378,1197,226,530,6220.0,0.05,5598.0,Cash,2023-01-10,8/2/2022,2022-08-19,2024-02-10,Lease agreement for Office in NY for 18 months. Condition: Good.,18
901,927,1535,63,637,1810.0,0.1,3439.0,Credit Card,2024-12-28,12/27/2024,2025-01-24,2026-08-17,Lease agreement for Studio in NY for 19 months. Condition: Fair.,19
902,1263,998,208,1414,8700.0,0.1,21750.0,Bank Transfer,2023-11-29,5/26/2023,2023-06-22,2025-07-11,Lease agreement for Villa in FL for 25 months. Condition: Fair.,25
903,1842,1674,73,1739,3010.0,0.1,9030.0,Bank Transfer,2024-07-23,7/20/2022,2022-08-14,2025-01-30,Lease agreement for Office in TX for 30 months. Condition: Fair.,30
904,607,1545,188,976,5980.0,0.1,11960.0,Bank Transfer,2023-01-19,5/13/2022,2022-05-14,2024-01-04,Lease agreement for House in CA for 20 months. Condition: Poor.,20
905,2725,591,184,1311,2840.0,0.05,2272.0,Credit Card,2024-11-30,11/28/2024,2024-12-12,2026-04-06,Lease agreement for Office in CA for 16 months. Condition: Fair.,16
906,953,129,121,905,1570.0,0.05,2041.0,Bank Transfer,2023-08-04,12/16/2022,2023-01-11,2025-03-01,Lease agreement for Studio in TX for 26 months. Condition: Good.,26
907,1518,1972,82,820,8540.0,0.05,12810.0,Cash,2024-12-03,3/9/2024,2024-04-03,2026-09-20,Lease agreement for Villa in NY for 30 months. Condition: Fair.,30
908,1209,854,39,271,1260.0,0.1,2268.0,Cash,2024-12-06,11/18/2024,2024-11-24,2026-05-18,Lease agreement for Studio in TX for 18 months. Condition: Good.,18
909,2807,1998,12,140,5100.0,0.05,8160.0,Cash,2024-12-28,12/7/2024,2025-01-06,2027-08-24,Lease agreement for Office in NY for 32 months. Condition: Good.,32
910,1484,1916,123,1558,9600.0,0.1,12480.0,Credit Card,2024-12-07,12/4/2024,2025-01-02,2026-01-27,Lease agreement for Villa in NY for 13 months. Condition: Fair.,13
911,1516,1618,132,862,3270.0,0.1,4251.0,Credit Card,2023-06-16,6/7/2022,2022-06-15,2023-07-10,Lease agreement for Office in TX for 13 months. Condition: Fair.,13
912,2160,673,248,1339,3220.0,0.05,5796.0,Cash,2024-02-29,1/5/2024,2024-01-08,2026-12-23,Lease agreement for Office in NY for 36 months. Condition: Fair.,36
913,2636,1199,147,66,9440.0,0.05,3776.0,Bank Transfer,2024-08-30,9/22/2023,2023-10-09,2024-06-05,Lease agreement for Villa in CA for 8 months. Condition: Fair.,8
914,1870,383,101,1048,2560.0,0.1,6656.0,Cash,2024-06-12,10/2/2022,2022-11-01,2024-12-20,Lease agreement for Apartment in FL for 26 months. Condition: Fair.,26
915,2945,1174,160,446,4710.0,0.1,10362.0,Cash,2023-04-05,9/9/2022,2022-10-03,2024-07-24,Lease agreement for Villa in IL for 22 months. Condition: Poor.,22
916,358,13,87,1668,2780.0,0.1,7228.0,Cash,2024-11-13,2/10/2024,2024-02-11,2026-04-01,Lease agreement for Apartment in TX for 26 months. Condition: Fair.,26
917,1948,136,182,1096,3000.0,0.1,8100.0,Cash,2024-06-16,9/27/2023,2023-10-07,2025-12-25,Lease agreement for Apartment in TX for 27 months. Condition: Fair.,27
918,2367,1932,13,83,2560.0,0.05,2304.0,Credit Card,2024-07-08,5/6/2024,2024-05-12,2025-11-03,Lease agreement for Apartment in FL for 18 months. Condition: Good.,18
919,591,850,233,1248,6630.0,0.1,22542.0,Cash,2024-12-15,12/6/2024,2024-12-19,2027-10-05,Lease agreement for Villa in CA for 34 months. Condition: Fair.,34
920,2319,1213,149,913,3240.0,0.1,2592.0,Cash,2024-11-08,4/2/2022,2022-04-08,2022-12-04,Lease agreement for Apartment in CA for 8 months. Condition: Fair.,8
921,746,322,212,1095,2190.0,0.05,3723.0,Bank Transfer,2024-11-06,10/14/2024,2024-10-22,2027-08-08,Lease agreement for Studio in NY for 34 months. Condition: Good.,34
922,2817,1304,121,553,7990.0,0.05,10786.5,Cash,2024-07-09,6/2/2024,2024-06-28,2026-09-16,Lease agreement for Villa in IL for 27 months. Condition: Good.,27
923,35,1803,162,1021,6270.0,0.1,18183.0,Credit Card,2024-10-13,9/6/2024,2024-09-13,2027-01-31,Lease agreement for House in FL for 29 months. Condition: Good.,29
924,1162,1075,120,91,1050.0,0.05,630.0,Bank Transfer,2024-12-27,11/26/2024,2024-12-21,2025-12-16,Lease agreement for Studio in IL for 12 months. Condition: Good.,12
925,719,242,185,1381,3690.0,0.1,6273.0,Cash,2024-12-01,9/11/2024,2024-09-24,2026-02-16,Lease agreement for House in NY for 17 months. Condition: Fair.,17
926,1685,751,73,90,2480.0,0.1,3224.0,Bank Transfer,2024-07-23,11/5/2023,2023-11-08,2024-12-02,Lease agreement for Apartment in TX for 13 months. Condition: Good.,13
927,1344,1918,97,1181,6250.0,0.1,21875.0,Bank Transfer,2024-11-30,10/24/2023,2023-11-03,2026-09-18,Lease agreement for House in TX for 35 months. Condition: Good.,35
928,2631,1502,194,1681,2620.0,0.1,3668.0,Cash,2022-02-11,2/11/2022,2022-02-26,2023-04-22,Lease agreement for Office in FL for 14 months. Condition: Good.,14
929,2192,427,82,874,1580.0,0.1,3950.0,Credit Card,2024-01-16,6/16/2023,2023-06-21,2025-07-10,Lease agreement for Apartment in IL for 25 months. Condition: Poor.,25
930,2064,714,3,647,3950.0,0.05,2765.0,Credit Card,2024-10-05,9/6/2024,2024-10-03,2025-11-27,Lease agreement for House in TX for 14 months. Condition: Good.,14
931,1967,1173,191,1166,2880.0,0.1,6624.0,Cash,2023-02-01,12/7/2021,2022-01-01,2023-11-22,Lease agreement for Apartment in IL for 23 months. Condition: Good.,23
932,520,1226,152,1415,2130.0,0.05,2023.5,Credit Card,2024-04-07,11/18/2023,2023-11-29,2025-06-21,Lease agreement for Studio in NY for 19 months. Condition: Fair.,19
933,402,1750,3,1055,3230.0,0.05,3068.5,Bank Transfer,2023-05-28,10/15/2021,2021-11-14,2023-06-07,Lease agreement for Office in IL for 19 months. Condition: Good.,19
934,2150,1961,232,371,3790.0,0.1,3411.0,Credit Card,2024-02-18,2/8/2023,2023-02-26,2023-11-23,Lease agreement for Office in FL for 9 months. Condition: Good.,9
935,203,1462,203,735,4040.0,0.05,5858.0,Credit Card,2024-06-30,6/3/2024,2024-06-04,2026-10-22,Lease agreement for Apartment in NY for 29 months. Condition: Poor.,29
936,1846,1045,219,376,1730.0,0.1,3460.0,Bank Transfer,2024-12-19,9/1/2024,2024-09-12,2026-05-05,Lease agreement for Studio in IL for 20 months. Condition: Good.,20
937,1663,1963,93,1449,3880.0,0.05,1940.0,Cash,2024-05-11,2/19/2024,2024-02-24,2024-12-20,Lease agreement for Office in CA for 10 months. Condition: Good.,10
938,1171,898,60,8,1770.0,0.05,2301.0,Bank Transfer,2024-12-25,10/26/2024,2024-10-29,2026-12-18,Lease agreement for Studio in IL for 26 months. Condition: Good.,26
939,1673,761,63,404,3030.0,0.1,3030.0,Bank Transfer,2024-10-12,8/20/2024,2024-08-31,2025-06-27,Lease agreement for Office in FL for 10 months. Condition: Fair.,10
940,53,64,144,1723,3200.0,0.1,10240.0,Credit Card,2024-11-19,5/24/2024,2024-06-13,2027-01-29,Lease agreement for House in IL for 32 months. Condition: Fair.,32
941,802,171,100,1539,5850.0,0.1,21060.0,Cash,2024-03-11,5/17/2021,2021-06-03,2024-05-18,Lease agreement for House in TX for 36 months. Condition: Good.,36
942,1610,804,95,1348,4220.0,0.1,10972.0,Credit Card,2022-07-30,12/25/2021,2022-01-24,2024-03-14,Lease agreement for Office in FL for 26 months. Condition: Good.,26
943,2476,985,104,68,2000.0,0.1,3400.0,Cash,2024-12-11,5/30/2023,2023-06-14,2024-11-05,Lease agreement for Studio in CA for 17 months. Condition: Fair.,17
944,2768,1194,197,314,810.0,0.1,1863.0,Bank Transfer,2024-08-07,11/24/2023,2023-12-24,2025-11-13,Lease agreement for Studio in TX for 23 months. Condition: Poor.,23
945,1351,932,73,723,2690.0,0.1,7532.0,Bank Transfer,2024-09-16,9/14/2022,2022-10-09,2025-01-26,Lease agreement for Apartment in NY for 28 months. Condition: Fair.,28
946,2600,77,159,205,1140.0,0.05,1311.0,Cash,2023-04-09,8/19/2021,2021-09-06,2023-07-28,Lease agreement for Studio in IL for 23 months. Condition: Good.,23
947,767,767,39,381,8920.0,0.05,8028.0,Cash,2024-11-27,9/29/2024,2024-10-10,2026-04-03,Lease agreement for Villa in TX for 18 months. Condition: Good.,18
948,967,243,45,14,2210.0,0.1,2873.0,Cash,2024-01-10,12/20/2023,2023-12-21,2025-01-14,Lease agreement for Office in TX for 13 months. Condition: Good.,13
949,2847,1060,78,508,2440.0,0.05,3904.0,Credit Card,2024-04-19,10/11/2023,2023-11-07,2026-06-24,Lease agreement for Apartment in FL for 32 months. Condition: Fair.,32
950,503,884,17,325,11710.0,0.05,15808.5,Credit Card,2024-05-11,7/6/2023,2023-07-30,2025-10-17,Lease agreement for Villa in FL for 27 months. Condition: Fair.,27
951,1985,224,71,146,1290.0,0.1,3999.0,Bank Transfer,2024-03-11,11/12/2023,2023-12-01,2026-06-18,Lease agreement for Studio in FL for 31 months. Condition: Good.,31
952,460,71,73,1106,980.0,0.05,1323.0,Bank Transfer,2023-10-10,8/19/2022,2022-09-18,2024-12-06,Lease agreement for Studio in TX for 27 months. Condition: Fair.,27
953,2397,290,159,240,1180.0,0.1,2950.0,Credit Card,2024-12-25,11/22/2024,2024-12-16,2027-01-05,Lease agreement for Studio in IL for 25 months. Condition: Poor.,25
954,2625,945,73,1526,3690.0,0.05,4612.5,Bank Transfer,2024-11-09,11/8/2024,2024-11-11,2026-12-01,Lease agreement for House in IL for 25 months. Condition: Good.,25
955,195,526,35,217,9110.0,0.1,12754.0,Bank Transfer,2024-11-22,10/24/2024,2024-11-18,2026-01-12,Lease agreement for Villa in TX for 14 months. Condition: Good.,14
956,2517,1188,5,809,9830.0,0.05,17694.0,Credit Card,2024-06-20,2/22/2024,2024-03-12,2027-02-25,Lease agreement for Villa in FL for 36 months. Condition: Good.,36
957,146,1566,197,465,4270.0,0.1,6405.0,Credit Card,2024-11-22,7/28/2024,2024-08-17,2025-11-10,Lease agreement for Apartment in CA for 15 months. Condition: Good.,15
958,2972,1408,176,31,1200.0,0.1,3120.0,Bank Transfer,2023-06-16,5/9/2022,2022-05-10,2024-06-28,Lease agreement for Studio in FL for 26 months. Condition: Good.,26
959,632,1257,144,573,1240.0,0.05,1984.0,Bank Transfer,2024-05-04,8/9/2022,2022-09-07,2025-04-24,Lease agreement for Studio in FL for 32 months. Condition: Good.,32
960,1528,1903,189,352,7090.0,0.05,10280.5,Bank Transfer,2023-09-23,7/8/2023,2023-07-23,2025-12-09,Lease agreement for House in CA for 29 months. Condition: Good.,29
961,184,1780,248,1715,1280.0,0.1,3328.0,Cash,2024-12-10,11/3/2024,2024-11-07,2026-12-27,Lease agreement for Studio in TX for 26 months. Condition: Good.,26
962,976,383,140,969,8150.0,0.05,4482.5,Credit Card,2024-11-29,10/3/2024,2024-10-20,2025-09-15,Lease agreement for Villa in FL for 11 months. Condition: Good.,11
963,2206,1790,78,355,6040.0,0.1,14496.0,Cash,2024-05-15,8/29/2023,2023-09-09,2025-08-29,Lease agreement for Villa in IL for 24 months. Condition: Good.,24
964,333,1928,28,1180,1560.0,0.1,4992.0,Cash,2024-06-29,10/29/2023,2023-11-19,2026-07-06,Lease agreement for Studio in CA for 32 months. Condition: Good.,32
965,163,569,87,127,7290.0,0.1,20412.0,Cash,2024-12-22,12/17/2024,2024-12-26,2027-04-15,Lease agreement for Villa in NY for 28 months. Condition: Poor.,28
966,2114,126,226,682,4550.0,0.05,4095.0,Credit Card,2021-10-13,9/19/2021,2021-10-15,2023-04-08,Lease agreement for Office in NY for 18 months. Condition: Good.,18
967,2595,563,182,1569,3990.0,0.05,6982.5,Credit Card,2024-05-14,5/6/2023,2023-05-24,2026-04-08,Lease agreement for Apartment in NY for 35 months. Condition: Fair.,35
968,2998,907,62,785,4700.0,0.1,4700.0,Bank Transfer,2023-12-27,8/22/2022,2022-09-12,2023-07-09,Lease agreement for House in TX for 10 months. Condition: Good.,10
969,1739,1200,184,1030,5810.0,0.05,8134.0,Credit Card,2021-05-18,10/5/2020,2020-11-02,2023-02-20,Lease agreement for Office in CA for 28 months. Condition: Good.,28
970,1273,791,22,713,8390.0,0.05,13424.0,Bank Transfer,2024-05-23,4/28/2024,2024-05-06,2026-12-22,Lease agreement for Villa in NY for 32 months. Condition: Good.,32
971,1010,213,67,1568,1860.0,0.05,837.0,Bank Transfer,2023-12-26,9/18/2022,2022-09-20,2023-06-17,Lease agreement for Office in NY for 9 months. Condition: Poor.,9
972,1541,1604,171,1032,4910.0,0.05,5155.5,Credit Card,2024-12-17,12/15/2024,2024-12-16,2026-09-07,Lease agreement for House in IL for 21 months. Condition: Good.,21
973,417,1869,159,323,1800.0,0.1,2700.0,Credit Card,2024-11-16,6/26/2024,2024-07-23,2025-10-16,Lease agreement for Studio in FL for 15 months. Condition: Good.,15
974,611,454,120,917,8120.0,0.1,10556.0,Cash,2024-02-26,7/8/2021,2021-07-14,2022-08-08,Lease agreement for Villa in NY for 13 months. Condition: Good.,13
975,2512,1695,244,1023,2250.0,0.1,2700.0,Credit Card,2024-09-05,9/2/2024,2024-09-04,2025-08-30,Lease agreement for Studio in CA for 12 months. Condition: Good.,12
976,1925,1863,147,1261,2150.0,0.05,1397.5,Bank Transfer,2024-11-15,8/25/2022,2022-08-31,2023-09-25,Lease agreement for Apartment in TX for 13 months. Condition: Fair.,13
977,540,299,152,268,1180.0,0.1,4130.0,Credit Card,2024-06-27,1/14/2024,2024-01-26,2026-12-11,Lease agreement for Studio in NY for 35 months. Condition: Poor.,35
978,1099,251,213,1242,7740.0,0.05,4257.0,Bank Transfer,2024-11-19,2/11/2024,2024-03-10,2025-02-03,Lease agreement for House in CA for 11 months. Condition: Fair.,11
