visit_id,client_id,property_id,agent_id,visit_date,visit_purpose
V014251,952,2597,232,11/23/2023,Initial Interest
V000923,1703,2407,23,11/23/2023,Contract Discussion
V003202,1608,1742,91,11/23/2023,Contract Discussion
V011037,317,871,12,11/23/2023,Initial Interest
V000964,712,2791,117,11/23/2023,First Viewing
V009355,2028,2104,148,11/23/2023,Area Comparison
V000417,716,114,173,11/23/2023,First Viewing
V009354,2028,2104,148,11/23/2023,Just Checking
V007446,394,1092,12,11/23/2023,Negotiation
V003938,1066,1642,15,11/23/2023,First Viewing
V014531,766,416,127,11/24/2023,Initial Interest
V002742,1494,2806,141,11/24/2023,Negotiation
V010705,1611,2731,152,11/24/2023,Browsing
V010704,1611,2731,152,11/24/2023,Area Comparison
V006888,808,1964,188,11/24/2023,Final Check
V014530,766,416,127,11/24/2023,Initial Interest
V005790,1069,2203,97,11/24/2023,Negotiation
V006577,1337,1855,72,11/24/2023,Negotiation
V005874,687,2871,100,11/24/2023,Negotiation
V005876,687,2871,100,11/24/2023,Contract Discussion
V000952,1786,1495,245,11/24/2023,Negotiation
V001766,2054,1615,80,11/24/2023,First Viewing
V001892,1752,1811,196,11/24/2023,First Viewing
V003201,1608,1742,91,11/25/2023,Final Check
V012587,298,1423,112,11/25/2023,Price Inquiry
V009018,194,871,194,11/25/2023,First Viewing
V012586,298,1423,112,11/25/2023,Area Comparison
V002397,1700,578,74,11/25/2023,First Viewing
V012353,1556,1224,121,11/25/2023,Area Comparison
V012352,1556,1224,121,11/25/2023,Just Checking
V005418,1784,2513,232,11/25/2023,First Viewing
V005789,1069,2203,97,11/25/2023,First Viewing
V004449,276,1319,131,11/25/2023,Negotiation
V007222,101,1865,30,11/25/2023,First Viewing
V007861,243,967,45,11/25/2023,Final Check
V006579,1337,1855,72,11/25/2023,Contract Discussion
V002743,1494,2806,141,11/25/2023,Final Check
V001265,1707,1479,86,11/25/2023,First Viewing
V005873,687,2871,100,11/25/2023,First Viewing
V000966,712,2791,117,11/25/2023,Final Check
V000922,1703,2407,23,11/26/2023,Final Check
V007447,394,1092,12,11/26/2023,Final Check
V000185,1631,900,70,11/26/2023,Negotiation
V006833,778,2130,232,11/26/2023,Final Check
V005124,1958,111,140,11/26/2023,Contract Discussion
V007073,1067,1124,203,11/26/2023,Contract Discussion
V001267,1707,1479,86,11/26/2023,Final Check
V004267,1454,458,130,11/26/2023,Final Check
V002243,119,2143,80,11/27/2023,Negotiation
V005405,1890,2593,194,11/27/2023,Negotiation
V009507,585,688,149,11/27/2023,Area Comparison
V006176,529,1313,197,11/27/2023,Negotiation
V004385,135,1660,146,11/27/2023,Contract Discussion
V009428,808,866,144,11/27/2023,Price Inquiry
V015743,109,292,203,11/27/2023,Price Inquiry
V015742,109,292,203,11/27/2023,Just Checking
V006980,120,2654,120,11/27/2023,Contract Discussion
V009429,808,866,144,11/27/2023,Area Comparison
V015256,323,340,82,11/27/2023,Just Checking
V015257,323,340,82,11/27/2023,Just Checking
V009506,585,688,149,11/27/2023,Just Checking
V007379,766,1104,176,11/28/2023,First Viewing
V010434,1813,408,47,11/28/2023,Just Checking
V010117,679,584,167,11/28/2023,Initial Interest
V002394,53,681,70,11/28/2023,First Viewing
V003676,1814,2391,245,11/28/2023,First Viewing
V010435,1813,408,47,11/28/2023,Just Checking
V010116,679,584,167,11/28/2023,Area Comparison
V006596,545,1803,101,11/28/2023,First Viewing
V010680,972,2318,54,11/28/2023,Initial Interest
V009038,444,1904,176,11/28/2023,Contract Discussion
V010681,972,2318,54,11/28/2023,Area Comparison
V013619,666,1572,91,11/29/2023,Just Checking
V006984,1992,214,113,11/29/2023,Contract Discussion
V013950,1610,2396,85,11/29/2023,Just Checking
V009636,272,1515,77,11/29/2023,Initial Interest
V011611,442,2946,232,11/29/2023,Area Comparison
V009637,272,1515,77,11/29/2023,Price Inquiry
V013618,666,1572,91,11/29/2023,Area Comparison
V005875,687,2871,100,11/29/2023,Final Check
V011610,442,2946,232,11/29/2023,Price Inquiry
V013951,1610,2396,85,11/29/2023,Just Checking
V008574,210,2997,162,11/29/2023,Contract Discussion
V006079,1142,834,197,11/29/2023,First Viewing
V002853,132,2928,70,11/29/2023,Final Check
V006603,1233,1321,32,11/29/2023,Negotiation
V003184,1913,2255,243,11/29/2023,First Viewing
V007225,101,1865,30,11/30/2023,Contract Discussion
V008573,210,2997,162,11/30/2023,Final Check
V004764,259,217,43,11/30/2023,Negotiation
V002695,330,1317,249,11/30/2023,Contract Discussion
V007072,1067,1124,203,11/30/2023,Final Check
V002242,119,2143,80,11/30/2023,First Viewing
V005767,1772,2385,12,11/30/2023,Negotiation
V010250,1227,306,93,11/30/2023,Just Checking
V009019,194,871,194,11/30/2023,Negotiation
V010251,1227,306,93,11/30/2023,Area Comparison
V005018,999,2050,217,12/1/2023,Final Check
V008572,210,2997,162,12/1/2023,Negotiation
V005123,1958,111,140,12/1/2023,Final Check
V006982,1992,214,113,12/1/2023,Negotiation
V015157,491,2132,214,12/1/2023,Browsing
V004518,1152,811,154,12/1/2023,Final Check
V015156,491,2132,214,12/1/2023,Price Inquiry
V001266,1707,1479,86,12/1/2023,Negotiation
V005704,2036,622,219,12/1/2023,First Viewing
V006979,120,2654,120,12/1/2023,Final Check
V003164,970,2902,43,12/1/2023,Final Check
V008786,1712,1301,96,12/1/2023,Negotiation
V001287,972,2456,1,12/1/2023,First Viewing
V005791,1069,2203,97,12/2/2023,Final Check
V006978,120,2654,120,12/2/2023,Negotiation
V009220,767,213,227,12/2/2023,Just Checking
V009221,767,213,227,12/2/2023,Initial Interest
V005017,999,2050,217,12/2/2023,Negotiation
V006977,120,2654,120,12/2/2023,First Viewing
V005355,792,368,14,12/2/2023,Negotiation
V014636,1261,599,1,12/2/2023,Browsing
V004120,819,2248,231,12/2/2023,Contract Discussion
V003876,598,2827,175,12/2/2023,First Viewing
V004576,1610,2556,154,12/2/2023,Final Check
V014637,1261,599,1,12/2/2023,Initial Interest
V008571,210,2997,162,12/3/2023,First Viewing
V001768,2054,1615,80,12/3/2023,Final Check
V001028,1510,268,227,12/3/2023,Negotiation
V016103,2048,1630,79,12/3/2023,Browsing
V013459,1546,1626,22,12/3/2023,Browsing
V000955,1613,2737,11,12/3/2023,First Viewing
V007070,1067,1124,203,12/3/2023,First Viewing
V015861,157,2589,179,12/3/2023,Area Comparison
V005792,1069,2203,97,12/3/2023,Contract Discussion
V013458,1546,1626,22,12/3/2023,Browsing
V010154,529,2674,18,12/3/2023,Browsing
V016102,2048,1630,79,12/3/2023,Just Checking
V015860,157,2589,179,12/3/2023,Price Inquiry
V002263,334,1954,243,12/3/2023,First Viewing
V010155,529,2674,18,12/3/2023,Initial Interest
V008422,992,2330,155,12/4/2023,Contract Discussion
V014038,1638,1601,64,12/4/2023,Initial Interest
V014039,1638,1601,64,12/4/2023,Price Inquiry
V013679,602,1366,241,12/4/2023,Initial Interest
V004450,276,1319,131,12/4/2023,Final Check
V005815,674,230,157,12/4/2023,Negotiation
V007276,1549,1019,35,12/4/2023,Final Check
V003070,384,660,228,12/4/2023,Final Check
V003010,147,979,65,12/4/2023,First Viewing
V009645,1541,2385,242,12/4/2023,Browsing
V010590,1855,2416,34,12/4/2023,Area Comparison
V001029,1510,268,227,12/4/2023,Final Check
V009913,1531,470,72,12/4/2023,Initial Interest
V009912,1531,470,72,12/4/2023,Initial Interest
V008288,1332,2503,156,12/4/2023,First Viewing
V000607,1891,2208,106,12/4/2023,Negotiation
V010591,1855,2416,34,12/4/2023,Initial Interest
V013678,602,1366,241,12/4/2023,Initial Interest
V009644,1541,2385,242,12/4/2023,Just Checking
V000685,1329,560,91,12/5/2023,Contract Discussion
V000958,1613,2737,11,12/5/2023,Contract Discussion
V004765,259,217,43,12/5/2023,Final Check
V008896,1984,74,124,12/5/2023,First Viewing
V008280,105,2443,78,12/5/2023,First Viewing
V000304,811,1665,11,12/5/2023,First Viewing
V005706,2036,622,219,12/5/2023,Final Check
V001628,2018,2914,136,12/5/2023,Contract Discussion
V005817,674,230,157,12/5/2023,Contract Discussion
V008997,526,579,152,12/6/2023,Negotiation
V003836,186,889,192,12/6/2023,First Viewing
V001908,322,1650,117,12/6/2023,First Viewing
V005404,1890,2593,194,12/6/2023,First Viewing
V000956,1613,2737,11,12/6/2023,Negotiation
V009790,78,50,5,12/6/2023,Initial Interest
V009791,78,50,5,12/6/2023,Price Inquiry
V002851,132,2928,70,12/6/2023,First Viewing
V005019,999,2050,217,12/6/2023,Contract Discussion
V004914,74,2171,230,12/6/2023,Negotiation
V010596,1132,468,145,12/6/2023,Initial Interest
V010597,1132,468,145,12/6/2023,Price Inquiry
V006304,983,919,67,12/6/2023,First Viewing
V006324,1369,2773,44,12/6/2023,First Viewing
V010997,1468,2363,215,12/6/2023,Area Comparison
V010996,1468,2363,215,12/6/2023,Browsing
V011358,1267,293,127,12/7/2023,Price Inquiry
V011359,1267,293,127,12/7/2023,Initial Interest
V005766,1772,2385,12,12/7/2023,First Viewing
V003949,1565,148,126,12/7/2023,First Viewing
V008433,282,2618,17,12/7/2023,Final Check
V000957,1613,2737,11,12/7/2023,Final Check
V001627,2018,2914,136,12/7/2023,Final Check
V002630,2030,620,65,12/7/2023,First Viewing
V005809,1592,1070,22,12/7/2023,Negotiation
V006578,1337,1855,72,12/7/2023,Final Check
V003951,1565,148,126,12/7/2023,Final Check
V007859,243,967,45,12/8/2023,First Viewing
V002007,1170,2862,79,12/8/2023,Final Check
V012565,586,1895,175,12/8/2023,Initial Interest
V004516,1152,811,154,12/8/2023,First Viewing
V012564,586,1895,175,12/8/2023,Price Inquiry
V002309,649,1634,193,12/8/2023,Negotiation
V007380,766,1104,176,12/8/2023,Negotiation
V004763,259,217,43,12/8/2023,First Viewing
V013571,1202,2626,84,12/8/2023,Price Inquiry
V015428,1285,2859,161,12/8/2023,Initial Interest
V015429,1285,2859,161,12/8/2023,Initial Interest
V006816,935,1357,52,12/8/2023,Final Check
V013570,1202,2626,84,12/8/2023,Area Comparison
V007029,1914,2233,121,12/9/2023,Final Check
V001704,48,1738,116,12/9/2023,First Viewing
V006910,450,154,156,12/9/2023,Negotiation
V009756,1312,2258,212,12/9/2023,Initial Interest
V002400,1700,578,74,12/9/2023,Contract Discussion
V009757,1312,2258,212,12/9/2023,Area Comparison
V005705,2036,622,219,12/9/2023,Negotiation
V006580,532,1662,197,12/9/2023,First Viewing
V007224,101,1865,30,12/9/2023,Final Check
V005497,1020,2568,128,12/9/2023,Final Check
V000683,1329,560,91,12/10/2023,Negotiation
V004575,1610,2556,154,12/10/2023,Negotiation
V009036,444,1904,176,12/10/2023,Negotiation
V005949,945,1159,60,12/10/2023,Negotiation
V016171,1207,2917,72,12/10/2023,Initial Interest
V016170,1207,2917,72,12/10/2023,Initial Interest
V014875,2051,2579,61,12/10/2023,Area Comparison
V007198,135,1933,124,12/10/2023,Negotiation
V002741,1494,2806,141,12/10/2023,First Viewing
V008283,105,2443,78,12/10/2023,Contract Discussion
V008289,1332,2503,156,12/10/2023,Negotiation
V014874,2051,2579,61,12/10/2023,Browsing
V007071,1067,1124,203,12/11/2023,Negotiation
V004042,1525,1934,218,12/11/2023,Final Check
V007027,1914,2233,121,12/11/2023,First Viewing
V009051,164,251,197,12/11/2023,First Viewing
V001272,1654,499,127,12/11/2023,Negotiation
V002912,1810,95,27,12/11/2023,First Viewing
V008194,869,2112,149,12/11/2023,Contract Discussion
V004119,819,2248,231,12/11/2023,Final Check
V005808,1592,1070,22,12/12/2023,First Viewing
V002005,1170,2862,79,12/12/2023,First Viewing
V004117,819,2248,231,12/12/2023,First Viewing
V008281,105,2443,78,12/12/2023,Negotiation
V006815,935,1357,52,12/13/2023,Negotiation
V006599,545,1803,101,12/13/2023,Contract Discussion
V003878,598,2827,175,12/13/2023,Final Check
V013978,1311,2111,216,12/13/2023,Area Comparison
V001625,2018,2914,136,12/13/2023,First Viewing
V002264,334,1954,243,12/13/2023,Negotiation
V009052,164,251,197,12/13/2023,Negotiation
V002852,132,2928,70,12/13/2023,Negotiation
V008193,869,2112,149,12/13/2023,Final Check
V003068,384,660,228,12/13/2023,First Viewing
V013979,1311,2111,216,12/13/2023,Browsing
V006261,1522,864,168,12/13/2023,Negotiation
V007202,775,1478,19,12/14/2023,Negotiation
V009546,1618,2306,1,12/14/2023,Area Comparison
V009547,1618,2306,1,12/14/2023,Browsing
V001288,972,2456,1,12/14/2023,Negotiation
V001705,48,1738,116,12/14/2023,Negotiation
V010916,42,150,53,12/14/2023,Price Inquiry
V005496,1020,2568,128,12/14/2023,Negotiation
V007375,1862,2418,159,12/14/2023,Negotiation
V001769,2054,1615,80,12/14/2023,Contract Discussion
V000991,1174,2620,192,12/14/2023,First Viewing
V010917,42,150,53,12/14/2023,Browsing
V006597,545,1803,101,12/14/2023,Negotiation
V005810,1592,1070,22,12/15/2023,Final Check
V004517,1152,811,154,12/15/2023,Negotiation
V009035,444,1904,176,12/15/2023,First Viewing
V014018,1988,1571,74,12/15/2023,Area Comparison
V014019,1988,1571,74,12/15/2023,Just Checking
V014585,1136,239,247,12/15/2023,Just Checking
V014584,1136,239,247,12/15/2023,Initial Interest
V010851,1852,2982,37,12/16/2023,Just Checking
V012103,791,1,17,12/16/2023,Price Inquiry
V010850,1852,2982,37,12/16/2023,Browsing
V010772,950,2046,11,12/16/2023,Area Comparison
V010773,950,2046,11,12/16/2023,Browsing
V012102,791,1,17,12/16/2023,Initial Interest
V008419,992,2330,155,12/16/2023,First Viewing
V006889,808,1964,188,12/16/2023,Contract Discussion
V014956,555,1032,87,12/16/2023,Initial Interest
V014957,555,1032,87,12/16/2023,Initial Interest
V007028,1914,2233,121,12/16/2023,Negotiation
V009053,164,251,197,12/17/2023,Final Check
V001228,1593,1225,216,12/17/2023,Negotiation
V006917,108,71,149,12/17/2023,First Viewing
V013419,381,1383,6,12/17/2023,Initial Interest
V000684,1329,560,91,12/17/2023,Final Check
V008191,869,2112,149,12/17/2023,First Viewing
V012373,394,230,84,12/17/2023,Price Inquiry
V008282,105,2443,78,12/17/2023,Final Check
V002913,1810,95,27,12/17/2023,Negotiation
V004080,1447,603,64,12/17/2023,First Viewing
V012372,394,230,84,12/17/2023,Area Comparison
V013418,381,1383,6,12/17/2023,Price Inquiry
V011911,300,255,74,12/18/2023,Price Inquiry
V001585,1277,468,221,12/18/2023,Contract Discussion
V011382,1535,1494,75,12/18/2023,Area Comparison
V000854,723,963,173,12/18/2023,Final Check
V011383,1535,1494,75,12/18/2023,Just Checking
V005495,1020,2568,128,12/18/2023,First Viewing
V011910,300,255,74,12/18/2023,Area Comparison
V008383,452,213,62,12/18/2023,First Viewing
V008167,1718,910,101,12/19/2023,First Viewing
V006807,519,2415,206,12/19/2023,Contract Discussion
V004092,2045,2026,15,12/19/2023,Final Check
V008431,282,2618,17,12/19/2023,First Viewing
V002012,1439,2252,237,12/19/2023,Final Check
V006805,519,2415,206,12/19/2023,Negotiation
V001582,1277,468,221,12/19/2023,First Viewing
V006918,108,71,149,12/19/2023,Negotiation
V001229,1593,1225,216,12/19/2023,Final Check
V008384,452,213,62,12/19/2023,Negotiation
V006887,808,1964,188,12/19/2023,Negotiation
V007203,775,1478,19,12/19/2023,Final Check
V001894,1752,1811,196,12/20/2023,Final Check
V009013,1073,2106,132,12/20/2023,Negotiation
V014683,1178,135,187,12/20/2023,Initial Interest
V010402,98,179,49,12/20/2023,Browsing
V010403,98,179,49,12/20/2023,Initial Interest
V002311,649,1634,193,12/20/2023,Contract Discussion
V014682,1178,135,187,12/20/2023,Just Checking
V001168,1228,677,106,12/20/2023,First Viewing
V007753,673,2160,248,12/20/2023,Negotiation
V006859,959,1905,14,12/20/2023,Final Check
V001227,1593,1225,216,12/21/2023,First Viewing
V009849,1830,1709,17,12/21/2023,Browsing
V008999,526,579,152,12/21/2023,Contract Discussion
V009981,602,62,36,12/21/2023,Initial Interest
V009980,602,62,36,12/21/2023,Browsing
V002854,132,2928,70,12/21/2023,Contract Discussion
V009848,1830,1709,17,12/21/2023,Just Checking
V015190,1037,823,75,12/21/2023,Just Checking
V007374,1862,2418,159,12/21/2023,First Viewing
V003952,1565,148,126,12/21/2023,Contract Discussion
V006240,1177,1493,162,12/21/2023,Negotiation
V001893,1752,1811,196,12/21/2023,Negotiation
V006886,808,1964,188,12/21/2023,First Viewing
V015191,1037,823,75,12/21/2023,Price Inquiry
V008390,574,2643,3,12/21/2023,Negotiation
V012630,1444,1217,231,12/22/2023,Just Checking
V002344,262,980,80,12/22/2023,Final Check
V012631,1444,1217,231,12/22/2023,Initial Interest
V011983,1891,1237,184,12/22/2023,Browsing
V011982,1891,1237,184,12/22/2023,Browsing
V002382,566,771,136,12/22/2023,Contract Discussion
V004383,135,1660,146,12/22/2023,Negotiation
V006919,108,71,149,12/22/2023,Final Check
V009196,430,2900,215,12/23/2023,Just Checking
V004384,135,1660,146,12/23/2023,Final Check
V013599,1489,1588,244,12/23/2023,Initial Interest
V009197,430,2900,215,12/23/2023,Area Comparison
V013598,1489,1588,244,12/23/2023,Just Checking
V005588,1819,1658,92,12/23/2023,First Viewing
V012792,1314,2440,107,12/23/2023,Area Comparison
V012793,1314,2440,107,12/23/2023,Browsing
V010954,1035,2807,247,12/23/2023,Initial Interest
V004091,2045,2026,15,12/23/2023,Negotiation
V013126,1896,695,113,12/23/2023,Just Checking
V002718,1724,2237,195,12/23/2023,Contract Discussion
V002715,1724,2237,195,12/23/2023,First Viewing
V013127,1896,695,113,12/23/2023,Area Comparison
V010955,1035,2807,247,12/23/2023,Browsing
V007608,1099,1039,240,12/23/2023,Negotiation
V004408,1475,2616,225,12/24/2023,Negotiation
V001707,48,1738,116,12/24/2023,Contract Discussion
V001584,1277,468,221,12/24/2023,Final Check
V000549,1007,2438,106,12/24/2023,Negotiation
V004081,1447,603,64,12/24/2023,Negotiation
V001273,1654,499,127,12/24/2023,Final Check
V006179,1925,1566,244,12/24/2023,First Viewing
V007607,1099,1039,240,12/24/2023,First Viewing
V008693,77,471,2,12/24/2023,Negotiation
V000993,1174,2620,192,12/24/2023,Final Check
V012985,206,2070,11,12/24/2023,Just Checking
V012984,206,2070,11,12/24/2023,Area Comparison
V005457,1789,1521,63,12/24/2023,Negotiation
V002380,566,771,136,12/25/2023,Negotiation
V002310,649,1634,193,12/25/2023,Final Check
V002324,384,2834,242,12/25/2023,First Viewing
V004382,135,1660,146,12/25/2023,First Viewing
V000324,1090,1088,211,12/25/2023,Negotiation
V012885,284,2266,27,12/25/2023,Price Inquiry
V003124,245,1915,136,12/25/2023,Contract Discussion
V006581,532,1662,197,12/25/2023,Negotiation
V012884,284,2266,27,12/25/2023,Browsing
V000852,723,963,173,12/26/2023,First Viewing
V009201,1543,2779,97,12/26/2023,Area Comparison
V009200,1543,2779,97,12/26/2023,Initial Interest
V008389,574,2643,3,12/26/2023,First Viewing
V011319,1863,450,92,12/26/2023,Just Checking
V007200,135,1933,124,12/26/2023,Contract Discussion
V011318,1863,450,92,12/26/2023,Just Checking
V011522,1094,2359,219,12/26/2023,Initial Interest
V010611,1876,2856,168,12/26/2023,Initial Interest
V007274,1549,1019,35,12/26/2023,First Viewing
V000790,62,303,138,12/26/2023,Contract Discussion
V000606,1891,2208,106,12/26/2023,First Viewing
V005504,710,1381,48,12/26/2023,First Viewing
V008897,1984,74,124,12/26/2023,Negotiation
V004222,4,465,43,12/26/2023,Negotiation
V010610,1876,2856,168,12/26/2023,Initial Interest
V008192,869,2112,149,12/26/2023,Negotiation
